Hex Representation, Visits, Green Win Rate
0d80000000000020309000000400010102, 5, 0.6
0d01020000000004309100000000800002, 1, 0
0d0a011000010000302000000020000001, 27, 0.44444445
0d00080000000000302000004001400a01, 5, 0.8
0d81024001000020300000000000800100, 2, 0
0d80000000000020309000000000011402, 8, 0.25
0d00022000200000301000140004000002, 1, 0
0d05020000000001309000000000800002, 4, 0.5
0d05020000000005308000000000800002, 10, 0.5
0d05420000200024300000000000008000, 3, 0
0d0a201000000000300000000004400201, 22, 0.54545456
0d000200000000a0309000000004000500, 11, 0.8181818
0d00064000000000300000000010208102, 15, 0.46666667
0d02210000000048302000000000104000, 25, 0.48
0d42090500000000302000000000000800, 6, 0.6666667
0d04522000000020301000000000008000, 2, 0
0d81020000000005308000100000000002, 1, 0
0d05060001000020308000000000800000, 4, 0.5
0d00000000000020308000000000019502, 2, 0
0d00000000000020309000000000019102, 13, 0.53846157
0d00022000000000301100140000800002, 10, 0.9
0d0a011040000008302000000000000001, 1, 0
0d00000000000010302000204000040a01, 3, 0.33333334
0d02090000500000310000000020000200, 12, 0.41666666
0d01020000000080300400000140008002, 24, 0.5416667
0d02010000000010302000200080140000, 24, 0.375
0d01120000000020309000000000210000, 36, 0.6111111
0d80120001000080301400000000000002, 21, 0.52380955
0d00020000000080301400000140800002, 1, 0
0d00120000200020301000000040210000, 18, 0.3888889
0d02080000010050300800000000000201, 24, 0.45833334
0d01000000000021300400000040088002, 40, 0.6
0d02010000000040300000004220100200, 32, 0.5625
0d01020000000000300400000402800102, 9, 0.33333334
0d001200040000a0301002100000000000, 20, 0.5
0d02011000000000310000000080020201, 48, 0.7291667
0d010000008000a0301000000440000002, 38, 0.55263156
0d00060000000000300500000000280102, 30, 0.6
0d02001400000000306800200000000001, 71, 0.57746476
0d00024001000080309000000000000102, 18, 0.5555556
0d14402800000020301000000000000002, 12, 0.41666666
0d2a000000010011302000000000000001, 7, 0.42857143
0d01000000000020309000800000040402, 6, 0.33333334
0da0060001400020301000000000000000, 2, 0.5
0d02090400400000302000000080000001, 29, 0.6896552
0d011000000000a4308000000040000002, 49, 0.5510204
0d000200042000a0301000000040000100, 13, 0.53846157
0d00010400000000302800204000100200, 7, 0.2857143
0d01000000000020300400000440208002, 24, 0.5833333
0d00120000200000301000100040800002, 35, 0.4857143
0d01122000000004308000000040000002, 41, 0.5121951
0d80020000000020301400000140008000, 4, 0
0d00520000200000301000000040800002, 11, 0.36363637
0d81020000000020301400000100008000, 18, 0.5
0d01122000000000308000000440000002, 18, 0.3888889
0d80000004000020301400000000008102, 29, 0.51724136
0d02080400000010300000204000100200, 27, 0.4814815
0d04020000000005308000000000008102, 11, 0.45454547
0d81020000200000300000040000000502, 18, 0.5555556
0d4a010000000008300001000000000201, 14, 0.2857143
0d00090000000000306000000021400200, 10, 0.2
0d85020000200000300000140000000002, 15, 0.33333334
0d50000000000000306000200008000201, 18, 0.44444445
0d2a000000000000306000400000400001, 11, 0.36363637
0d02010000180018302000000000001000, 26, 0.53846157
0d94000200000020301000100000000002, 35, 0.5714286
0d0200000004001a300000000000004201, 25, 0.48
0d02010000000010302000000000025800, 31, 0.48387095
0d00064000a00000301000000000000402, 30, 0.53333336
0d08811000110000302000000000000200, 20, 0.55
0d00002000020020301000140000000102, 37, 0.45945945
0d02001000000010300000280000040201, 9, 0.33333334
0d02010000500000302000000220004000, 14, 0.42857143
0d0006000000000030100010000000a402, 59, 0.5423729
0d00060000000020308000900010000100, 51, 0.50980395
0d04020000000000308000140000200102, 24, 0.5416667
0d01020800200001301000000000000402, 22, 0.5
0d05420800000020300000000010800000, 31, 0.61290324
0d02011000100000302800000000004800, 29, 0.37931034
0d850000000000a0300000100010000002, 60, 0.55
0d42000100000010304000200080000200, 10, 0.5
0d02210000100008300000000000044200, 19, 0.47368422
0d810000000000a0300000040010000102, 14, 0.35714287
0d02090400100000302000000020004000, 51, 0.5686275
0d01120000000020308000100000008100, 64, 0.53125
0d02001000000010300000200000004a01, 36, 0.41666666
0d02001000000040300000200000004a01, 47, 0.5531915
0d40080000000000306000000020004201, 23, 0.4347826
0d40080000000010306000000020004200, 46, 0.5217391
0d08011000400008302000000000000201, 28, 0.53571427
0d4a000000000018300000000001400200, 20, 0.55
0d04402000000020301000100000800002, 20, 0.55
0d010000000000a0308500000000000402, 14, 0.42857143
0d42000000000018312800000000000001, 13, 0.53846157
0d020104401000003000000000a0000200, 10, 0.4
0d0a011000000008300001000000000201, 34, 0.5
0d48000000000018302000000000044200, 28, 0.53571427
0d04420000000020308000000000008500, 22, 0.45454547
0d02090000010018302000000000000001, 36, 0.5
0d0a810100000010302000000000000001, 23, 0.4347826
0d00010000000010302000000000025a00, 24, 0.5416667
0d01000000000020301000000000089102, 33, 0.54545456
0d04060000200000301000000000008102, 57, 0.57894737
0d02090000000010302000400000000201, 62, 0.5483871
0d0100000000002030000010000000a502, 32, 0.46875
0d02090000000010302000000000404200, 57, 0.49122807
0d00060000000000301400000000088102, 35, 0.42857143
0d11020000000020309000800000000100, 20, 0.4
0d52010000000000302000200008000001, 36, 0.5555556
0d2a000000000010304000400000000201, 47, 0.61702126
0d40001000000010302000000080020201, 54, 0.5740741
0da0040000000020301400000000000102, 67, 0.52238804
0d02010000000040302000000000402801, 68, 0.5441176
0d010240000000a0301000000000008100, 38, 0.47368422
0d00080000000010302000000080005201, 42, 0.5
0d02011000040010302800000000000800, 62, 0.58064514
0d02010000100000306000800020000001, 29, 0.41379312
0d28001000000010302000000000100201, 20, 0.3
0d28001000100010302000000000000201, 51, 0.49019608
0d01060000000020301000000012200000, 34, 0.38235295
0d52000000000010300000200000000a01, 47, 0.4680851
0d01020000040020309000000000008100, 45, 0.46666667
0d0201000000000a300000000000044201, 5, 0
0d01002001020020301000000000000102, 44, 0.38636363
0d02010000500000302000000000020801, 45, 0.4888889
0d05060000000000309002000000000002, 31, 0.48387095
0d04060000000000309002000000000102, 109, 0.58715594
0d00042000000020301000000040008102, 56, 0.5714286
0d00014000000018302000000000000a01, 30, 0.46666667
0d85420000000000300400000000200002, 16, 0.5
0d02200000000050300000000000044a00, 23, 0.5652174
0d02200002000010300000000000041201, 7, 0.5714286
0d02a00000000000302000000005400001, 2, 0
0d42010100100000300000000280000200, 2, 0
0d050200008000a1301000000000000000, 2, 0
0d00120000800080301000100000000102, 33, 0.42424244
0d02010400000002304800000000000201, 43, 0.4651163
0d05020000000024308400000000008000, 13, 0.3846154
0d42010400100000300000200000000a00, 18, 0.5555556
0d05020880000004300000100000000002, 2, 0.5
0d05060880000024300000000000000000, 16, 0.375
0d81120000200005300000000000000002, 7, 0.42857143
0d00060001000020309000000040008000, 4, 0
0d08010400000018302000000000400200, 49, 0.5510204
0d81120000200001300000000000000102, 29, 0.55172414
0d01000001000020300000000000280502, 7, 0.5714286
0d02001000500012302800000000000000, 6, 0.33333334
0d40080000000010306000000080004200, 26, 0.34615386
0d81040000000020308000000000000502, 41, 0.46341464
0d00060000000000309000000000800502, 60, 0.5
0d40080000000010306000000000400a00, 53, 0.5283019
0d42080000000018304000000000400200, 18, 0.2777778
0d42090000000008300000000000500200, 47, 0.5106383
0d02010000000048306000000000400800, 8, 0
0d80120000200000301400000040000002, 48, 0.5625
0d01102000000020300400000040800002, 47, 0.5106383
0d02010000000008306000000080100001, 39, 0.41025642
0d80100000200024300400000000000102, 11, 0.18181819
0d00060800000020301000100004800000, 19, 0.47368422
0d910000000000a0301000000000000402, 25, 0.56
0d940000000000a0301000000000000402, 28, 0.5714286
0d850000000000a0300000000040000402, 27, 0.4074074
0d0a000000100050302000000020004000, 42, 0.5
0d02010000000008306000000000500800, 16, 0.25
0d08015000000000302000200000000201, 15, 0.4
0d00020000200020300000100014008100, 31, 0.61290324
0d42080000000018300000000004400200, 18, 0.44444445
0d00000400000010302000280000104200, 45, 0.53333336
0d0a200400000000300000000000500201, 8, 0.125
0d04022800000020300400000040000100, 38, 0.47368422
0d01060880000000300400000000000102, 32, 0.40625
0d02200408000010306000000000100000, 42, 0.5714286
0d01100000000024300000008040200002, 53, 0.5660377
0d01060000000020300400000000280100, 58, 0.51724136
0d01020000000000301000000042210002, 46, 0.54347825
0d02010000000010312000800020000001, 46, 0.45652175
0d01002000000020300400000000800502, 72, 0.5972222
0d02010100080018300000000000000201, 57, 0.5263158
0d01002000000020301100000000800102, 39, 0.53846157
0d01020000000020301000100040208000, 39, 0.35897437
0d01000000000024300000008040200102, 49, 0.5102041
0da1020000000000301100000000000102, 22, 0.36363637
0d0a010000000010302001000020000001, 82, 0.58536583
0d02080400010018300000000000000201, 33, 0.3939394
0d01000800000020301000000040210002, 11, 0.18181819
0d02210000000000302000000021100001, 12, 0.25
0d00090400010010302000000080000200, 58, 0.5
0d0a010000010010302000000020000001, 46, 0.45652175
0d08000000000010302000200000140201, 37, 0.4864865
0d00080000000018302000000000140201, 31, 0.58064514
0d0a000400000010302000200000100001, 33, 0.45454547
0d00010400000000306000000000002a01, 29, 0.44827586
0d00120000000000301000000008800502, 23, 0.39130434
0d010000000000a0301002000140000002, 46, 0.54347825
0d02a10100000010302000000000000001, 41, 0.5121951
0d00000000000010302800080001100201, 17, 0.4117647
0d01020800000000309000000100000102, 12, 0.083333336
0d02210000000010300000000080040201, 30, 0.43333334
0d01022800000000301100000000000102, 26, 0.42307693
0d02010000000010302000004880000001, 72, 0.5
0d01000880000020300500000000000102, 83, 0.5301205
0d02210000000010302001000080000001, 84, 0.54761904
0d02010000000040306000000220000001, 38, 0.4473684
0d0200040001001a300000000000000201, 51, 0.47058824
0d01002000020020301100000000000102, 64, 0.546875
0d00020000000020301500000002800100, 5, 0
0d010000040000a0321000000000000102, 25, 0.44
0d02200008000050312000000000000001, 43, 0.53488374
0d02010000400040300800000080000201, 119, 0.56302524
0d01020004200020301000000000800100, 43, 0.44186047
0d81120004000020301000000000008000, 12, 0.5833333
0d02200000400150300000200000000200, 0, 0
0d01020000200000301400040000200002, 22, 0.5
0d02010000000058300004000080000200, 1, 0
0d01420810000020300000000000008100, 1, 0
0d001200010001a0301000000000800000, 6, 0.16666667
0d02010000110010302800000020000000, 5, 0.4
0d81040000000020300000000040210002, 31, 0.61290324
0d02010400110000302800000020000000, 11, 0.36363637
0d01120000000000300400008040200002, 62, 0.5967742
0d00120000000000300400008040200102, 41, 0.5609756
0d02010400000040300001000880000200, 23, 0.5652174
0d00520880000020301000000040000000, 30, 0.6
0d02010400000000300001000880000201, 34, 0.5588235
0d04122000000000300400000000200102, 16, 0.4375
0d02210400000040300000000020100200, 29, 0.5862069
0d01020000800080300400000050000002, 12, 0.16666667
0d02010400000000302000000280104000, 1, 0
0d01020800000000300500040000200002, 16, 0.375
0d02200000000040310001000080000201, 2, 0
0d01020800000000300500000000200102, 52, 0.53846157
0d000208050000a0301000000000000100, 26, 0.53846157
0d02210040000010302800000000000001, 46, 0.5
0d00020000000000300400108000200502, 30, 0.46666667
0d42210408100000302000000000000000, 19, 0.5263158
0d02001000050010300000000020000a00, 12, 0.5
0d11400000000020300000000000808102, 8, 0.5
0d01400000000020300000000040208102, 4, 0.25
0d0a210400000000302000000000044000, 9, 0.22222222
0d02000400000018306801000000000000, 14, 0.5
0d02011000010001300000800020000200, 2, 0
0d02011000000011300000800020000200, 4, 0.5
0d00000001500000302000200008000201, 15, 0.53333336
0d01028000200020301000040001000000, 6, 0.8333333
0d02210002000010306004000000000000, 1, 0
0d00000000004021301000000002200102, 1, 0
0d00060a01000100301000000000000002, 1, 0
0d00000000004025301000000002200002, 2, 1
0d00000000000002302800001000044201, 1, 0
0d01020a00000000300000150000000002, 3, 0.33333334
0d01020801020120301000000000000000, 3, 0.6666667
0d010000008000a0300000001000000502, 4, 0.75
0d00040001000020309400000000008002, 22, 0.5
0d02080400000000300000000020044201, 24, 0.5
0d000400010000a0301400000000008002, 24, 0.45833334
0d01420800000000300000000040800102, 2, 0.5
0d00122000000000300000000000210502, 8, 0.25
0d02000400000040302800000080100001, 29, 0.41379312
0d40210000000040302800000000100200, 52, 0.53846157
0d02000400000050300800000080400200, 53, 0.5471698
0d00011000010001302000000080020200, 7, 0.71428573
0d010200008100a4301000000000000000, 2, 0.5
0d010200008100a1301000000000000000, 1, 0
0d00020800020000301000000000050402, 4, 0.5
0d0a200000100000300000000000044201, 31, 0.6451613
0d00120000200000301400040000200002, 18, 0.5
0d01120000200000301000040000200002, 9, 0.6666667
0d001200010000a0301400000000800000, 13, 0.3846154
0d42210108100000302000000000000000, 19, 0.6315789
0d00020000000000301000048000200502, 5, 0.2
0d010400000000a0320000000110000002, 11, 0.36363637
0d00000000000000306000600080004201, 12, 0.5
0d11020800000004301000000000800002, 10, 0.6
0d00022000000000300000100000201502, 11, 0.54545456
0d00102800000020301400000040000002, 61, 0.57377046
0d00102800000020300400000040000102, 45, 0.51111114
0d00020000000000308400100040008102, 22, 0.4090909
0d01020000000000308400100040008002, 30, 0.46666667
0d02000000000050310000000880004200, 10, 0.4
0d00011000000000302a00004000100200, 19, 0.5263158
0d02210048100010302000000000000000, 1, 0
0d02001000100010302000000020400200, 35, 0.45714286
0d04020000000020301400000002200400, 43, 0.53488374
0d42010000000040302000000280004000, 37, 0.45945945
0d02001000000010306000000080020001, 96, 0.5833333
0d02011000040000300000000000402a00, 13, 0.53846157
0d02000000000010302000600008004001, 10, 0.5
0d40014000180008302000000000000200, 17, 0.5294118
0d02000000000000306001600008000001, 17, 0.47058824
0d02010000050000300000000000002a01, 9, 0.5555556
0d02290000000040304000400000000200, 14, 0.5714286
0d01020800000000300500000040200002, 19, 0.57894737
0d00010000000050302800004080000200, 7, 0.14285715
0d00020000000000301000100000290402, 20, 0.5
0d05020800020021301000000000000000, 12, 0.5833333
0d02210002500010302000000000000000, 5, 0
0d00011000010002302800000000400200, 7, 0.14285715
0d00020000000000309000900000010402, 19, 0.6315789
0d42010000400010302000800020000000, 13, 0.61538464
0d00002000080020301000140000000402, 10, 0.5
0d40010100100000302000000000020a00, 16, 0.5
0d02011400000000306000000080020000, 22, 0.4090909
0d02010000100042300800000000400200, 28, 0.42857143
0d02010400100002302800000000400000, 44, 0.6363636
0d02010400000012302800000000400000, 30, 0.46666667
0d04020800020000300400000000000502, 50, 0.6
0d00011000000000306000000080024200, 37, 0.5135135
0d02090000000000306000000000100801, 82, 0.5487805
0d08001000100040302000000080000201, 23, 0.39130434
0d02000000100010302800000020104000, 35, 0.4857143
0d5a800000000000306000000000000001, 14, 0.42857143
0d00024000a00020301000000000000500, 14, 0.42857143
0d04000000000024309002000010000002, 73, 0.60273975
0d04020000000000301000100010808002, 50, 0.54
0d00100000200020308000100010000102, 31, 0.38709676
0d81122000000004300000000000000402, 40, 0.475
0d01022000200000300000100010000402, 2, 0
0d01060000000004308000000040800002, 42, 0.52380955
0d05020800000024308000000010000000, 38, 0.42105263
0d01040000200020300000100000200402, 54, 0.5555556
0d02001000000000302000000020500201, 32, 0.53125
0d00000000000018302801400000000201, 3, 0.33333334
0d000000002000a0301000140004000002, 4, 0.5
0d02200440000010302800000000004000, 36, 0.5555556
0d050000000000a0301000000400200002, 29, 0.5862069
0d80020000200000301000140010000002, 12, 0.41666666
0d40090000000000302000000021400200, 19, 0.57894737
0d01060000000004308400000000008002, 8, 0.125
0d05120000000020308000100000008000, 35, 0.54285717
0d00010100000010306000000080000a00, 6, 0.5
0d04000000200020301400100000200002, 54, 0.5
0d04420800000000300000000010008102, 14, 0.35714287
0d05000000200020301000040000200002, 8, 0.25
0d0a001000000000300000000080044201, 42, 0.52380955
0d42000000000050306800000020000000, 17, 0.47058824
0d02211000000000302000000000104800, 23, 0.47826087
0d0a801000000000300000000000404201, 34, 0.5294118
0d04040000000024301000000002800002, 7, 0.2857143
0d00020000000024309402000000000400, 22, 0.45454547
0d00140000000024301000000002800002, 20, 0.4
0d02080002000050306000000000400000, 53, 0.5849057
0d01040000000024300400000002800002, 37, 0.5135135
